transaction_id,from_account,to_account,amount_inr,timestamp,payment_mode,remarks
TXN0003193,1001002101,1001001152,26893,2025-03-29 01:33:47,UPI,Transaction
TXN0003194,1001002765,1001001327,8987,2024-08-24 00:41:38,RTGS,Transaction
TXN0003195,1001002466,1001002101,434,2025-03-29 02:11:04,UPI,Transaction
TXN0003196,1001001957,1001001427,41903,2025-02-26 05:53:25,IMPS,Transaction
TXN0003197,1001002832,1001002444,551,2025-12-16 11:19:14,IMPS,Transaction
TXN0003198,1001002712,1001001962,3297,2025-12-28 02:58:50,NEFT,Transaction
TXN0003199,1001002808,1001001301,6440,2024-09-08 07:59:58,UPI,Transaction
TXN0003200,1001002489,1001002576,594,2025-03-26 22:58:09,IMPS,Transaction
TXN0003201,1001002131,1001002545,414,2024-08-10 13:25:05,RTGS,Transaction
TXN0003202,1001001661,1001002790,489,2025-04-29 00:41:41,IMPS,Transaction
TXN0003203,1001001684,1001001679,976,2025-12-09 20:47:20,RTGS,Transaction
TXN0003204,1001002721,1001002324,1254,2024-02-09 03:54:58,IMPS,Transaction
TXN0003205,1001001518,1001001871,435,2024-07-15 01:50:35,RTGS,Transaction
TXN0003206,1001002746,1001002558,29214,2025-06-21 02:05:26,IMPS,Transaction
TXN0003207,1001001090,1001002318,1773,2025-01-11 11:30:13,RTGS,Transaction
TXN0003208,1001001561,1001002867,4148,2024-05-27 16:48:22,IMPS,Transaction
TXN0003209,1001001824,1001002279,804,2024-10-03 15:15:45,UPI,Transaction
TXN0003210,1001001717,1001002308,36711,2025-09-09 10:00:14,RTGS,Transaction
TXN0003211,1001001724,1001001708,878,2024-04-06 07:10:33,UPI,Transaction
TXN0003212,1001002422,1001001777,889,2025-04-18 03:45:37,RTGS,Transaction
TXN0003213,1001001186,1001002327,22293,2025-01-11 20:33:13,UPI,Transaction
TXN0003214,1001002020,1001001696,678,2024-12-05 02:23:33,IMPS,Transaction
TXN0003215,1001002869,1001002019,40412,2025-10-01 08:52:59,NEFT,Transaction
TXN0003216,1001002621,1001001529,377,2024-07-28 15:14:14,RTGS,Transaction
TXN0003217,1001002479,1001002653,422,2024-09-27 23:15:54,IMPS,Transaction
TXN0003218,1001002035,1001001015,853,2025-11-10 12:44:40,NEFT,Transaction
TXN0003219,1001001039,1001002370,886,2024-11-13 10:04:24,RTGS,Transaction
TXN0003220,1001002836,1001002706,2729,2025-05-18 21:09:33,IMPS,Transaction
TXN0003221,1001002792,1001001969,984,2024-02-10 05:53:11,RTGS,Transaction
TXN0003222,1001002789,1001001279,2997,2025-02-23 13:13:25,UPI,Transaction
TXN0003223,1001001644,1001001496,4307,2025-11-30 17:39:49,RTGS,Transaction
TXN0003224,1001002032,1001002010,7750,2024-07-24 01:02:02,RTGS,Transaction
TXN0003225,1001001017,1001001016,527,2025-04-26 06:50:06,RTGS,Transaction
TXN0003226,1001002454,1001001351,18745,2024-03-01 21:32:55,IMPS,Transaction
TXN0003227,1001001282,1001002033,5542,2024-02-29 02:04:51,NEFT,Transaction
TXN0003228,1001002785,1001002879,704,2025-10-14 08:50:40,IMPS,Transaction
TXN0003229,1001001999,1001001152,12042,2024-07-07 09:05:22,IMPS,Transaction
TXN0003230,1001002046,1001001753,17003,2025-09-28 00:23:45,UPI,Transaction
TXN0003231,1001001318,1001002722,426,2024-05-11 10:43:45,IMPS,Transaction
TXN0003232,1001001623,1001002780,612,2025-02-18 07:51:54,RTGS,Transaction
TXN0003233,1001001404,1001001477,36345,2026-01-08 16:00:25,NEFT,Transaction
TXN0003234,1001001890,1001001289,101,2025-09-13 04:41:32,IMPS,Transaction
TXN0003235,1001001499,1001001675,4566,2024-04-05 16:55:24,NEFT,Transaction
TXN0003236,1001001158,1001002480,708,2025-11-07 18:57:01,IMPS,Transaction
TXN0003237,1001001605,1001001874,33238,2026-01-29 00:41:55,NEFT,Transaction
TXN0003238,1001002758,1001002856,585,2025-09-14 10:42:26,IMPS,Transaction
TXN0003239,1001002138,1001002742,5138,2025-04-27 11:05:25,NEFT,Transaction
TXN0003240,1001002596,1001002640,685,2024-06-11 11:32:31,NEFT,Transaction
TXN0003241,1001002327,1001001467,15702,2025-08-04 23:25:44,IMPS,Transaction
TXN0003242,1001001745,1001002660,9666,2024-10-19 22:37:10,UPI,Transaction
TXN0003243,1001002403,1001001037,23464,2024-10-25 04:48:54,UPI,Transaction
TXN0003244,1001002226,1001001186,35234,2025-08-31 06:30:00,RTGS,Transaction
TXN0003245,1001001786,1001002381,848,2024-11-26 03:26:42,UPI,Transaction
TXN0003246,1001002041,1001002228,7232,2025-11-05 10:57:34,RTGS,Transaction
TXN0003247,1001002633,1001001357,5386,2025-07-05 18:16:59,UPI,Transaction
TXN0003248,1001002176,1001001009,15251,2025-03-04 00:09:38,NEFT,Transaction
TXN0003249,1001001628,1001001435,2509,2025-10-17 21:23:57,IMPS,Transaction
TXN0003250,1001002363,1001001984,18972,2025-10-16 04:31:33,UPI,Transaction
TXN0003251,1001002041,1001002305,178,2025-01-20 20:53:16,NEFT,Transaction
TXN0003252,1001002772,1001001883,903,2025-11-04 17:16:54,RTGS,Transaction
TXN0003253,1001001397,1001002758,9184,2024-07-27 01:54:39,IMPS,Transaction
TXN0003254,1001002370,1001001635,2809,2025-02-13 15:53:43,RTGS,Transaction
TXN0003255,1001002406,1001001084,17491,2024-04-06 06:32:34,UPI,Transaction
TXN0003256,1001001545,1001002534,9901,2024-05-16 04:38:18,IMPS,Transaction
TXN0003257,1001001696,1001002270,485,2024-09-14 02:59:28,UPI,Transaction
TXN0003258,1001001749,1001002855,30768,2026-01-24 00:05:59,UPI,Transaction
TXN0003259,1001001827,1001001714,41356,2025-06-04 19:35:07,UPI,Transaction
TXN0003260,1001002456,1001002482,4893,2025-02-10 19:37:29,UPI,Transaction
TXN0003261,1001001337,1001001797,457,2024-07-20 21:56:20,RTGS,Transaction
TXN0003262,1001002452,1001001720,1339,2024-09-12 16:33:15,RTGS,Transaction
TXN0003263,1001002222,1001001447,363,2025-05-14 08:15:39,IMPS,Transaction
TXN0003264,1001001894,1001002599,144,2025-09-30 10:18:34,NEFT,Transaction
TXN0003265,1001002595,1001001109,34904,2025-01-23 06:47:25,RTGS,Transaction
TXN0003266,1001001585,1001002890,296,2025-10-09 04:33:28,UPI,Transaction
TXN0003267,1001001831,1001002136,11178,2024-06-03 00:55:10,RTGS,Transaction
TXN0003268,1001001938,1001001866,44926,2025-10-13 18:32:14,IMPS,Transaction
TXN0003269,1001001849,1001002026,38643,2025-07-31 18:23:56,UPI,Transaction
TXN0003270,1001001367,1001001001,17872,2024-05-17 15:09:28,NEFT,Transaction
TXN0003271,1001001857,1001002632,534,2025-03-21 02:30:29,NEFT,Transaction
TXN0003272,1001001625,1001001231,669,2024-07-22 19:25:40,RTGS,Transaction
TXN0003273,1001001149,1001001802,826,2025-01-25 18:45:44,UPI,Transaction
TXN0003274,1001002321,1001002313,2437,2024-09-27 13:46:09,RTGS,Transaction
TXN0003275,1001001278,1001001959,8091,2025-07-03 23:07:42,UPI,Transaction
TXN0003276,1001002195,1001002388,218,2025-08-21 19:32:14,RTGS,Transaction
TXN0003277,1001002671,1001002508,3482,2024-09-02 06:41:28,UPI,Transaction
TXN0003278,1001002601,1001001211,41336,2025-03-28 11:13:00,IMPS,Transaction
TXN0003279,1001001341,1001002745,178,2025-04-01 05:40:55,IMPS,Transaction
TXN0003280,1001002415,1001001665,31501,2024-12-02 04:07:06,IMPS,Transaction
TXN0003281,1001001174,1001002679,124,2024-05-22 01:39:26,IMPS,Transaction
TXN0003282,1001001074,1001001585,4463,2024-08-20 20:52:10,IMPS,Transaction
TXN0003283,1001002714,1001001862,1785,2025-07-08 22:26:18,IMPS,Transaction
TXN0003284,1001002767,1001001600,953,2024-06-22 01:13:43,NEFT,Transaction
TXN0003285,1001001799,1001001802,26048,2024-07-30 23:34:35,IMPS,Transaction
TXN0003286,1001001553,1001002035,2301,2025-07-04 19:56:44,UPI,Transaction
TXN0003287,1001002324,1001001305,31271,2025-05-10 08:06:06,RTGS,Transaction
TXN0003288,1001001836,1001001972,3961,2024-09-04 06:12:55,IMPS,Transaction
TXN0003289,1001001270,1001001509,968,2025-05-10 17:34:32,RTGS,Transaction
TXN0003290,1001001007,1001001538,2544,2025-06-30 08:44:35,RTGS,Transaction
TXN0003291,1001001049,1001001837,124,2025-11-15 18:07:00,IMPS,Transaction
TXN0003292,1001002621,1001001586,713,2025-08-18 15:01:36,NEFT,Transaction
TXN0003293,1001002178,1001001211,1269,2025-09-18 01:54:39,RTGS,Transaction
TXN0003294,1001001454,1001001702,291,2025-07-16 16:38:21,NEFT,Transaction
TXN0003295,1001001853,1001002267,6743,2025-04-01 13:05:47,NEFT,Transaction
TXN0003296,1001002152,1001001713,162,2025-12-05 22:34:51,RTGS,Transaction
TXN0003297,1001002058,1001001619,9718,2025-06-30 15:17:22,NEFT,Transaction
TXN0003298,1001002327,1001002725,943,2025-03-09 05:46:05,UPI,Transaction
TXN0003299,1001002393,1001001997,17983,2024-06-30 04:57:27,NEFT,Transaction
TXN0003300,1001002511,1001001733,8529,2024-09-25 04:19:49,IMPS,Transaction
TXN0003301,1001002358,1001002225,5660,2025-02-08 21:57:25,UPI,Transaction
TXN0003302,1001001359,1001001750,15732,2025-04-07 16:46:38,RTGS,Transaction
TXN0003303,1001001556,1001002065,10987,2024-04-19 20:31:09,UPI,Transaction
TXN0003304,1001001654,1001001440,11592,2024-03-21 22:50:34,NEFT,Transaction
TXN0003305,1001002269,1001001164,7244,2024-03-28 16:06:39,IMPS,Transaction
TXN0003306,1001001686,1001002619,1865,2025-04-24 00:07:31,IMPS,Transaction
TXN0003307,1001002746,1001002287,880,2025-11-24 02:26:37,RTGS,Transaction
TXN0003308,1001002625,1001002433,520,2024-03-20 18:31:16,RTGS,Transaction
TXN0003309,1001002326,1001001914,5499,2025-08-27 03:33:44,NEFT,Transaction
TXN0003310,1001001910,1001002561,37002,2025-09-18 20:55:32,UPI,Transaction
TXN0003311,1001002191,1001001765,933,2024-02-02 16:18:58,IMPS,Transaction
TXN0003312,1001002765,1001002589,288,2025-11-15 08:58:56,RTGS,Transaction
TXN0003313,1001001930,1001001152,15136,2024-07-24 02:09:12,UPI,Transaction
TXN0003314,1001001795,1001001111,782,2024-07-07 11:08:32,NEFT,Transaction
TXN0003315,1001001317,1001001998,3752,2024-10-24 08:40:31,RTGS,Transaction
TXN0003316,1001002620,1001002846,5684,2024-03-16 02:48:06,UPI,Transaction
TXN0003317,1001002857,1001001164,1197,2025-01-22 04:40:14,NEFT,Transaction
TXN0003318,1001001811,1001002735,572,2024-12-10 02:03:16,NEFT,Transaction
TXN0003319,1001001829,1001002780,38801,2025-01-27 18:36:05,NEFT,Transaction
TXN0003320,1001001708,1001002743,3486,2025-01-07 16:28:15,NEFT,Transaction
TXN0003321,1001002168,1001002589,489,2024-10-28 19:26:41,UPI,Transaction
TXN0003322,1001001078,1001002662,6131,2025-05-30 17:01:55,RTGS,Transaction
TXN0003323,1001001688,1001001715,9188,2025-02-05 15:05:05,NEFT,Transaction
TXN0003324,1001002292,1001002758,475,2025-08-23 12:12:34,UPI,Transaction
TXN0003325,1001002406,1001002338,13677,2024-03-11 21:41:48,NEFT,Transaction
TXN0003326,1001001763,1001002403,762,2025-01-17 06:59:18,UPI,Transaction
TXN0003327,1001001833,1001001708,16827,2026-01-24 10:40:09,IMPS,Transaction
TXN0003328,1001002828,1001002735,9210,2025-11-18 14:48:16,NEFT,Transaction
TXN0003329,1001001515,1001002628,374,2025-06-10 17:52:59,IMPS,Transaction
TXN0003330,1001001868,1001001912,34638,2025-12-19 01:35:38,IMPS,Transaction
TXN0003331,1001001724,1001002867,14272,2024-07-13 15:22:18,UPI,Transaction
TXN0003332,1001001088,1001001948,570,2026-01-08 10:45:51,RTGS,Transaction
TXN0003333,1001002371,1001001052,3613,2024-09-08 14:49:14,RTGS,Transaction
TXN0003334,1001001000,1001001567,7759,2024-04-15 17:39:28,IMPS,Transaction
TXN0003335,1001001770,1001002277,19409,2024-06-03 08:30:45,UPI,Transaction
TXN0003336,1001002136,1001001502,3122,2024-04-11 07:55:15,UPI,Transaction
TXN0003337,1001001950,1001001433,7996,2024-04-25 09:21:43,NEFT,Transaction
TXN0003338,1001001323,1001001113,25802,2025-08-05 12:35:24,NEFT,Transaction
TXN0003339,1001002481,1001001901,4563,2024-12-01 15:25:50,RTGS,Transaction
TXN0003340,1001001496,1001001693,7813,2025-03-16 13:47:42,NEFT,Transaction
TXN0003341,1001002432,1001001057,2236,2024-10-06 17:28:01,IMPS,Transaction
TXN0003342,1001002719,1001002819,6434,2025-09-25 09:28:05,IMPS,Transaction
TXN0003343,1001002287,1001001143,5176,2024-12-13 14:22:13,IMPS,Transaction
TXN0003344,1001002106,1001002573,2505,2026-01-01 12:45:01,RTGS,Transaction
TXN0003345,1001002165,1001002002,863,2025-01-25 17:35:44,UPI,Transaction
TXN0003346,1001001760,1001001108,7033,2025-07-24 18:19:43,UPI,Transaction
TXN0003347,1001001466,1001001660,35995,2024-09-07 06:01:25,UPI,Transaction
TXN0003348,1001001612,1001002442,437,2024-05-06 00:20:15,UPI,Transaction
TXN0003349,1001002307,1001001088,8694,2025-01-25 22:48:31,RTGS,Transaction
TXN0003350,1001001774,1001001640,7761,2024-11-03 14:35:07,NEFT,Transaction
TXN0003351,1001002159,1001001624,20253,2025-12-18 11:26:41,IMPS,Transaction
TXN0003352,1001002650,1001001465,843,2025-08-16 03:46:57,NEFT,Transaction
TXN0003353,1001002513,1001001640,809,2024-10-04 18:27:14,NEFT,Transaction
TXN0003354,1001002118,1001001462,23886,2025-07-04 14:55:16,IMPS,Transaction
TXN0003355,1001002447,1001002759,700,2025-06-24 12:35:12,RTGS,Transaction
TXN0003356,1001001673,1001001579,685,2024-11-20 10:35:14,NEFT,Transaction
TXN0003357,1001002050,1001002879,5127,2025-11-03 21:20:52,UPI,Transaction
TXN0003358,1001001740,1001002001,2965,2025-03-21 17:02:51,NEFT,Transaction
TXN0003359,1001002196,1001001148,2558,2024-12-27 03:45:46,UPI,Transaction
TXN0003360,1001002303,1001001234,770,2024-11-01 21:52:25,UPI,Transaction
TXN0003361,1001001650,1001001793,574,2024-10-22 06:39:22,NEFT,Transaction
TXN0003362,1001002810,1001001265,6709,2025-01-24 13:58:56,NEFT,Transaction
TXN0003363,1001002202,1001001911,486,2025-10-05 10:23:42,IMPS,Transaction
TXN0003364,1001002124,1001002021,439,2024-09-26 00:24:11,RTGS,Transaction
TXN0003365,1001001762,1001001268,2385,2025-03-09 09:15:48,NEFT,Transaction
TXN0003366,1001001210,1001001195,315,2024-05-25 05:07:08,UPI,Transaction
TXN0003367,1001001674,1001001929,23599,2024-09-22 06:26:21,NEFT,Transaction
TXN0003368,1001001615,1001002767,100,2025-06-28 13:39:17,NEFT,Transaction
TXN0003369,1001001346,1001001099,745,2025-02-11 07:40:33,RTGS,Transaction
TXN0003370,1001001153,1001001599,1756,2025-12-13 03:03:45,NEFT,Transaction
TXN0003371,1001001441,1001002669,21024,2025-01-23 07:48:24,UPI,Transaction
TXN0003372,1001001905,1001002253,487,2025-03-22 19:22:49,RTGS,Transaction
TXN0003373,1001002480,1001001514,8055,2024-03-10 02:21:07,RTGS,Transaction
TXN0003374,1001002778,1001002596,9365,2024-09-29 13:58:16,NEFT,Transaction
TXN0003375,1001001276,1001002278,24207,2025-06-12 22:38:40,IMPS,Transaction
TXN0003376,1001002003,1001001189,8221,2024-08-04 03:11:44,IMPS,Transaction
TXN0003377,1001001300,1001001849,1639,2025-03-27 19:47:43,RTGS,Transaction
TXN0003378,1001001545,1001001186,501,2025-02-02 18:56:25,RTGS,Transaction
TXN0003379,1001001557,1001001128,490,2025-10-15 02:10:04,UPI,Transaction
TXN0003380,1001002675,1001002461,4515,2024-11-29 22:53:41,IMPS,Transaction
TXN0003381,1001002299,1001002837,509,2025-11-16 05:51:21,IMPS,Transaction
TXN0003382,1001001459,1001002021,798,2024-05-06 22:51:13,UPI,Transaction
TXN0003383,1001002517,1001002113,462,2024-08-12 07:02:41,UPI,Transaction
TXN0003384,1001001083,1001001900,12178,2024-05-28 19:14:05,NEFT,Transaction
TXN0003385,1001002710,1001002339,980,2025-09-23 06:27:12,NEFT,Transaction
TXN0003386,1001001299,1001002447,1567,2024-12-05 07:58:31,UPI,Transaction
TXN0003387,1001001347,1001001630,12659,2025-08-31 21:55:49,NEFT,Transaction
TXN0003388,1001001002,1001001684,353,2026-01-10 06:39:24,RTGS,Transaction
TXN0003389,1001001826,1001001663,4553,2024-12-07 03:21:44,UPI,Transaction
TXN0003390,1001002361,1001002354,143,2024-06-15 16:16:15,NEFT,Transaction
TXN0003391,1001001345,1001002769,38467,2026-01-31 22:53:09,RTGS,Transaction
TXN0003392,1001002071,1001001469,6829,2025-06-13 07:45:54,RTGS,Transaction
TXN0003393,1001001747,1001001687,35379,2024-11-04 22:32:06,NEFT,Transaction
TXN0003394,1001002715,1001002482,580,2024-09-18 23:59:49,UPI,Transaction
TXN0003395,1001002742,1001002108,8974,2024-12-09 23:54:38,NEFT,Transaction
TXN0003396,1001002164,1001001911,8319,2025-01-30 12:05:35,NEFT,Transaction
TXN0003397,1001001562,1001001767,215,2025-01-30 06:22:02,RTGS,Transaction
TXN0003398,1001001629,1001001529,40991,2025-09-14 13:13:17,RTGS,Transaction
TXN0003399,1001002514,1001002859,2937,2025-10-22 01:36:32,RTGS,Transaction
TXN0003400,1001001472,1001001746,5238,2026-01-17 23:00:52,NEFT,Transaction
TXN0003401,1001002474,1001002036,29892,2025-12-22 20:19:52,UPI,Transaction
TXN0003402,1001001509,1001002583,36926,2025-01-06 09:38:38,UPI,Transaction
TXN0003403,1001001254,1001001389,5014,2025-06-27 05:09:38,IMPS,Transaction
TXN0003404,1001001672,1001002202,3016,2024-03-18 01:30:42,NEFT,Transaction
TXN0003405,1001001096,1001001659,705,2025-11-21 14:35:10,NEFT,Transaction
TXN0003406,1001001664,1001001844,4517,2024-12-04 08:16:43,RTGS,Transaction
TXN0003407,1001002129,1001001628,9684,2025-01-21 22:22:28,NEFT,Transaction
TXN0003408,1001002436,1001001074,24670,2025-04-19 01:26:58,NEFT,Transaction
TXN0003409,1001002878,1001001648,876,2024-10-02 03:53:47,IMPS,Transaction
TXN0003410,1001002515,1001002778,354,2024-08-28 10:44:13,RTGS,Transaction
TXN0003411,1001001964,1001001342,160,2024-09-23 01:56:35,RTGS,Transaction
TXN0003412,1001001499,1001002224,1840,2025-10-28 10:55:50,RTGS,Transaction
TXN0003413,1001002374,1001001373,660,2025-08-04 05:39:38,UPI,Transaction
TXN0003414,1001002692,1001001714,3789,2025-06-21 23:08:40,NEFT,Transaction
TXN0003415,1001002173,1001001034,306,2025-06-29 21:47:42,NEFT,Transaction
TXN0003416,1001001848,1001001983,3982,2025-01-20 23:49:15,IMPS,Transaction
TXN0003417,1001001779,1001001443,28311,2024-05-12 02:46:09,UPI,Transaction
TXN0003418,1001001636,1001002096,7597,2024-02-22 13:23:38,NEFT,Transaction
TXN0003419,1001001588,1001001245,572,2025-02-20 07:18:06,NEFT,Transaction
TXN0003420,1001001918,1001002627,590,2025-05-31 19:06:10,NEFT,Transaction
TXN0003421,1001002648,1001001555,477,2024-11-11 05:19:21,NEFT,Transaction
TXN0003422,1001002371,1001001366,602,2025-12-03 10:21:54,RTGS,Transaction
TXN0003423,1001001718,1001001042,8400,2025-11-21 03:33:02,RTGS,Transaction
TXN0003424,1001001920,1001001022,608,2024-09-26 06:33:42,NEFT,Transaction
TXN0003425,1001002508,1001001154,691,2024-05-30 02:52:48,RTGS,Transaction
TXN0003426,1001002542,1001001591,2681,2024-12-20 23:59:37,IMPS,Transaction
TXN0003427,1001002010,1001002042,533,2025-09-30 23:15:15,IMPS,Transaction
TXN0003428,1001001767,1001002767,3034,2025-10-24 15:08:47,IMPS,Transaction
TXN0003429,1001001561,1001001325,1451,2025-06-28 11:06:04,NEFT,Transaction
TXN0003430,1001001653,1001002691,492,2024-07-29 21:49:12,IMPS,Transaction
TXN0003431,1001001927,1001001178,383,2025-04-15 12:32:22,IMPS,Transaction
TXN0003432,1001002723,1001001600,1214,2024-12-30 06:55:35,RTGS,Transaction
TXN0003433,1001001214,1001002243,876,2025-03-21 05:13:11,RTGS,Transaction
TXN0003434,1001001044,1001002305,3085,2025-09-23 20:20:17,RTGS,Transaction
TXN0003435,1001001502,1001001400,3260,2025-02-05 13:52:26,UPI,Transaction
TXN0003436,1001001897,1001002625,8684,2024-12-16 19:36:31,UPI,Transaction
TXN0003437,1001001764,1001001014,17110,2025-09-20 00:29:12,RTGS,Transaction
TXN0003438,1001001227,1001001181,246,2025-07-20 23:24:12,NEFT,Transaction
TXN0003439,1001001094,1001002240,6104,2025-08-27 02:18:43,NEFT,Transaction
TXN0003440,1001001094,1001001452,920,2024-08-15 22:35:06,IMPS,Transaction
TXN0003441,1001001482,1001001019,2026,2024-11-26 04:34:03,NEFT,Transaction
TXN0003442,1001002492,1001001568,5768,2024-05-03 13:25:42,IMPS,Transaction
TXN0003443,1001002267,1001002065,24312,2025-02-17 04:25:11,IMPS,Transaction
TXN0003444,1001001650,1001002255,817,2026-01-25 16:05:09,RTGS,Transaction
TXN0003445,1001001433,1001002664,7180,2025-07-14 01:30:45,RTGS,Transaction
TXN0003446,1001002764,1001002826,552,2024-10-31 23:43:32,UPI,Transaction
TXN0003447,1001001258,1001001508,866,2026-01-23 06:05:18,UPI,Transaction
TXN0003448,1001001088,1001001991,5210,2024-11-05 20:32:45,RTGS,Transaction
TXN0003449,1001002807,1001002895,5680,2024-09-05 19:16:23,RTGS,Transaction
TXN0003450,1001001077,1001001723,9420,2025-02-24 20:27:45,IMPS,Transaction
TXN0003451,1001001970,1001002438,232,2024-12-01 09:27:17,RTGS,Transaction
TXN0003452,1001002221,1001001701,24846,2024-05-14 15:50:27,IMPS,Transaction
TXN0003453,1001001633,1001002212,468,2024-07-17 08:49:34,UPI,Transaction
TXN0003454,1001002441,1001002883,5062,2024-05-11 12:44:43,RTGS,Transaction
TXN0003455,1001001611,1001001159,5795,2025-11-18 04:16:02,UPI,Transaction
TXN0003456,1001001225,1001001962,4039,2025-01-30 07:52:32,RTGS,Transaction
TXN0003457,1001001117,1001001436,17216,2024-10-24 18:26:55,IMPS,Transaction
TXN0003458,1001001015,1001001855,936,2025-09-20 18:22:10,IMPS,Transaction
TXN0003459,1001001855,1001001654,838,2024-09-12 20:51:17,NEFT,Transaction
TXN0003460,1001002327,1001002819,151,2024-07-10 21:10:54,NEFT,Transaction
TXN0003461,1001002192,1001002898,948,2024-12-20 17:56:24,RTGS,Transaction
TXN0003462,1001001012,1001002580,40103,2024-04-30 02:12:16,NEFT,Transaction
TXN0003463,1001002813,1001001333,3737,2025-02-08 15:41:11,IMPS,Transaction
TXN0003464,1001001225,1001002877,163,2024-04-08 13:32:46,UPI,Transaction
TXN0003465,1001001703,1001001019,617,2024-11-13 19:05:10,NEFT,Transaction
TXN0003466,1001001020,1001001587,27707,2024-09-11 21:24:06,RTGS,Transaction
TXN0003467,1001001952,1001002642,519,2025-05-12 20:34:55,UPI,Transaction
TXN0003468,1001001230,1001001698,4119,2025-12-10 13:55:00,RTGS,Transaction
TXN0003469,1001001011,1001002674,22869,2025-05-31 10:01:36,RTGS,Transaction
TXN0003470,1001001742,1001002423,2174,2024-07-13 21:40:40,IMPS,Transaction
TXN0003471,1001001018,1001002038,960,2024-09-04 19:41:32,RTGS,Transaction
TXN0003472,1001002168,1001001291,480,2024-10-21 11:49:28,RTGS,Transaction
TXN0003473,1001001575,1001001132,190,2025-05-04 09:29:33,RTGS,Transaction
TXN0003474,1001001886,1001001290,5910,2025-07-10 01:41:14,RTGS,Transaction
TXN0003475,1001001394,1001001759,940,2025-08-31 05:58:55,RTGS,Transaction
TXN0003476,1001002754,1001001535,476,2025-01-07 12:26:58,NEFT,Transaction
TXN0003477,1001001793,1001002710,8905,2025-01-28 03:03:11,IMPS,Transaction
TXN0003478,1001002016,1001001471,828,2025-02-10 20:57:07,UPI,Transaction
TXN0003479,1001002227,1001002599,2578,2026-01-17 12:48:55,NEFT,Transaction
TXN0003480,1001002709,1001002583,872,2025-09-23 16:35:24,UPI,Transaction
TXN0003481,1001002690,1001001826,3496,2024-12-09 14:53:45,IMPS,Transaction
TXN0003482,1001001860,1001002125,392,2024-05-14 00:01:56,IMPS,Transaction
TXN0003483,1001001970,1001002117,26893,2025-11-15 06:39:07,UPI,Transaction
TXN0003484,1001002609,1001002755,720,2024-07-12 21:19:27,NEFT,Transaction
TXN0003485,1001002413,1001001482,833,2024-03-29 01:09:10,IMPS,Transaction
TXN0003486,1001002463,1001002211,7399,2024-06-17 06:59:30,IMPS,Transaction
TXN0003487,1001001095,1001002413,7231,2025-02-24 18:03:08,UPI,Transaction
TXN0003488,1001002454,1001002856,20951,2025-05-24 08:09:21,IMPS,Transaction
TXN0003489,1001001352,1001002241,1330,2025-09-14 06:06:05,UPI,Transaction
TXN0003490,1001002532,1001002336,42477,2026-01-18 07:22:03,NEFT,Transaction
TXN0003491,1001001899,1001002870,506,2025-09-05 01:32:43,UPI,Transaction
TXN0003492,1001001179,1001002704,2845,2025-02-17 00:25:46,NEFT,Transaction
TXN0003493,1001002548,1001002303,338,2024-05-30 20:26:11,UPI,Transaction
TXN0003494,1001002878,1001001965,3931,2024-05-30 19:13:27,UPI,Transaction
TXN0003495,1001001172,1001002422,6447,2024-05-06 11:00:28,RTGS,Transaction
TXN0003496,1001001534,1001002708,1678,2024-02-28 12:40:42,IMPS,Transaction
TXN0003497,1001002208,1001001781,14135,2024-11-28 00:05:39,NEFT,Transaction
TXN0003498,1001001812,1001002108,10163,2024-09-06 05:46:04,IMPS,Transaction
TXN0003499,1001001532,1001001158,29869,2025-03-27 10:52:11,UPI,Transaction
TXN0003500,1001002170,1001001465,7209,2025-03-04 03:22:19,UPI,Transaction
TXN0003501,1001001256,1001001944,9170,2024-03-11 10:28:41,IMPS,Transaction
TXN0003502,1001001749,1001002769,7989,2025-12-13 23:48:15,RTGS,Transaction
TXN0003503,1001002487,1001002037,3780,2025-06-16 21:27:22,UPI,Transaction
TXN0003504,1001002113,1001002614,3021,2025-06-15 20:55:42,RTGS,Transaction
TXN0003505,1001001544,1001001992,9291,2024-06-08 20:18:16,NEFT,Transaction
TXN0003506,1001001569,1001001363,7993,2024-10-19 14:51:18,NEFT,Transaction
TXN0003507,1001001120,1001001723,7105,2024-07-04 08:50:40,IMPS,Transaction
TXN0003508,1001002585,1001001238,7716,2025-07-28 01:39:44,IMPS,Transaction
TXN0003509,1001002122,1001002130,41606,2024-06-04 21:06:27,UPI,Transaction
TXN0003510,1001001160,1001001233,9775,2025-05-06 07:49:50,IMPS,Transaction
TXN0003511,1001002434,1001001981,42427,2025-09-27 19:51:39,NEFT,Transaction
TXN0003512,1001001965,1001002227,8338,2025-05-14 15:45:41,NEFT,Transaction
TXN0003513,1001002252,1001002752,43722,2025-06-10 21:58:55,NEFT,Transaction
TXN0003514,1001001222,1001001657,797,2025-08-26 18:36:05,UPI,Transaction
TXN0003515,1001002896,1001002687,102,2024-09-07 05:02:37,RTGS,Transaction
TXN0003516,1001002259,1001002532,884,2025-11-07 18:02:42,NEFT,Transaction
TXN0003517,1001002642,1001002888,895,2024-10-17 04:27:07,RTGS,Transaction
TXN0003518,1001002694,1001001922,9515,2025-03-11 12:48:15,RTGS,Transaction
TXN0003519,1001001210,1001002000,779,2025-11-13 22:26:21,UPI,Transaction
TXN0003520,1001001397,1001002067,9623,2025-02-04 02:35:36,UPI,Transaction
TXN0003521,1001001504,1001002357,742,2025-07-23 01:02:33,RTGS,Transaction
