transaction_id,from_account,to_account,amount_inr,timestamp,payment_mode,remarks
TXN0001607,1001001330,1001002466,16601,2024-07-12 00:09:43,UPI,Transaction
TXN0001608,1001002341,1001002010,21060,2023-12-13 19:57:33,IMPS,Transaction
TXN0001609,1001001344,1001002866,7720,2025-06-03 00:01:12,NEFT,Transaction
TXN0001610,1001002353,1001001733,772,2025-06-27 16:00:14,RTGS,Transaction
TXN0001611,1001001507,1001002446,336,2023-10-22 03:00:58,IMPS,Transaction
TXN0001612,1001001104,1001002601,27332,2025-01-15 13:54:44,IMPS,Transaction
TXN0001613,1001002174,1001001620,362,2023-09-14 19:35:09,RTGS,Transaction
TXN0001614,1001002641,1001002445,6161,2024-09-03 13:38:39,NEFT,Transaction
TXN0001615,1001002139,1001001114,9072,2024-04-25 00:53:29,NEFT,Transaction
TXN0001616,1001001606,1001002322,1897,2023-10-16 07:17:15,IMPS,Transaction
TXN0001617,1001001755,1001001031,34347,2025-04-27 19:43:16,IMPS,Transaction
TXN0001618,1001001447,1001001589,484,2023-11-18 21:02:43,NEFT,Transaction
TXN0001619,1001002281,1001002616,5841,2023-12-04 15:52:17,IMPS,Transaction
TXN0001620,1001002550,1001001613,9651,2025-06-24 18:44:52,UPI,Transaction
TXN0001621,1001002477,1001001725,4467,2023-09-09 03:34:47,UPI,Transaction
TXN0001622,1001002727,1001002185,208,2025-03-23 05:06:23,RTGS,Transaction
TXN0001623,1001001117,1001002458,3700,2025-06-30 02:47:17,IMPS,Transaction
TXN0001624,1001001809,1001001832,3466,2025-01-21 15:47:51,RTGS,Transaction
TXN0001625,1001001405,1001002345,29499,2025-04-02 11:40:49,NEFT,Transaction
TXN0001626,1001001474,1001002263,545,2024-11-23 01:05:38,IMPS,Transaction
TXN0001627,1001002240,1001001584,9696,2024-12-26 19:11:34,UPI,Transaction
TXN0001628,1001002413,1001001205,2289,2025-04-09 04:41:07,IMPS,Transaction
TXN0001629,1001001008,1001002768,665,2023-09-20 23:38:43,UPI,Transaction
TXN0001630,1001001488,1001001748,957,2025-08-07 10:06:07,IMPS,Transaction
TXN0001631,1001001817,1001001508,855,2024-11-22 13:20:26,RTGS,Transaction
TXN0001632,1001001635,1001002006,9101,2025-08-01 23:47:16,RTGS,Transaction
TXN0001633,1001001205,1001001100,1531,2024-12-01 01:15:23,UPI,Transaction
TXN0001634,1001002445,1001002611,314,2024-02-26 10:06:35,RTGS,Transaction
TXN0001635,1001002146,1001001222,7671,2024-06-01 20:22:11,IMPS,Transaction
TXN0001636,1001002466,1001002785,5215,2025-01-08 12:33:53,IMPS,Transaction
TXN0001637,1001001953,1001002617,709,2024-02-25 10:36:08,NEFT,Transaction
TXN0001638,1001001559,1001002605,5838,2025-01-26 03:10:44,IMPS,Transaction
TXN0001639,1001001567,1001001046,14599,2025-01-11 16:26:56,NEFT,Transaction
TXN0001640,1001001092,1001002617,41597,2024-04-24 14:50:02,NEFT,Transaction
TXN0001641,1001002032,1001001656,33354,2023-11-09 22:54:52,NEFT,Transaction
TXN0001642,1001001521,1001001742,31390,2025-07-13 11:22:52,NEFT,Transaction
TXN0001643,1001002446,1001001366,895,2025-04-30 18:09:25,IMPS,Transaction
TXN0001644,1001002113,1001002696,7495,2025-07-20 13:55:34,RTGS,Transaction
TXN0001645,1001002362,1001001698,8580,2024-03-18 02:52:29,IMPS,Transaction
TXN0001646,1001001362,1001001495,9577,2024-05-31 06:52:31,NEFT,Transaction
TXN0001647,1001001368,1001001843,8101,2024-05-26 03:08:19,UPI,Transaction
TXN0001648,1001002483,1001001814,9792,2024-11-03 04:53:04,IMPS,Transaction
TXN0001649,1001001238,1001002597,249,2024-05-30 07:58:17,RTGS,Transaction
TXN0001650,1001001025,1001002605,6246,2024-08-29 06:06:09,IMPS,Transaction
TXN0001651,1001002276,1001001902,5862,2025-04-28 04:40:56,RTGS,Transaction
TXN0001652,1001001892,1001002229,675,2024-12-07 07:28:23,NEFT,Transaction
TXN0001653,1001001063,1001001184,1277,2024-05-01 00:00:39,RTGS,Transaction
TXN0001654,1001002656,1001001829,22173,2024-08-07 16:16:48,IMPS,Transaction
TXN0001655,1001001391,1001002488,278,2025-03-27 06:16:53,IMPS,Transaction
TXN0001656,1001002733,1001002464,35867,2024-10-20 09:13:26,NEFT,Transaction
TXN0001657,1001001550,1001001091,596,2024-09-18 20:27:53,UPI,Transaction
TXN0001658,1001002306,1001001175,9039,2024-06-26 23:01:29,UPI,Transaction
TXN0001659,1001001553,1001001886,167,2025-08-11 11:46:17,NEFT,Transaction
TXN0001660,1001002228,1001001142,15369,2025-03-08 20:58:38,IMPS,Transaction
TXN0001661,1001001249,1001001961,760,2024-07-22 10:40:34,NEFT,Transaction
TXN0001662,1001001288,1001001283,2619,2025-01-04 10:30:43,UPI,Transaction
TXN0001663,1001002289,1001002529,4776,2023-10-22 09:31:25,UPI,Transaction
TXN0001664,1001002779,1001002378,4454,2025-07-08 01:25:09,IMPS,Transaction
TXN0001665,1001002259,1001001766,8538,2024-05-06 03:05:39,NEFT,Transaction
TXN0001666,1001001460,1001002000,5451,2025-01-04 09:27:00,IMPS,Transaction
TXN0001667,1001001796,1001001945,16321,2023-10-15 13:13:54,NEFT,Transaction
TXN0001668,1001002626,1001001266,9469,2025-07-07 23:16:08,UPI,Transaction
TXN0001669,1001002466,1001002834,6619,2023-09-18 05:40:29,RTGS,Transaction
TXN0001670,1001002807,1001001352,857,2024-01-26 08:53:11,RTGS,Transaction
TXN0001671,1001001174,1001001911,1167,2024-04-08 14:40:43,IMPS,Transaction
TXN0001672,1001002412,1001001701,2218,2025-05-01 08:12:32,IMPS,Transaction
TXN0001673,1001001188,1001002592,33500,2024-01-17 23:29:07,UPI,Transaction
TXN0001674,1001001018,1001002265,1032,2023-12-25 02:10:02,RTGS,Transaction
TXN0001675,1001001665,1001002274,103,2024-07-16 03:32:19,RTGS,Transaction
TXN0001676,1001001525,1001001355,25343,2024-08-02 04:54:36,NEFT,Transaction
TXN0001677,1001001719,1001002726,29365,2023-10-22 00:23:16,UPI,Transaction
TXN0001678,1001001833,1001002501,4366,2024-07-01 18:06:35,NEFT,Transaction
TXN0001679,1001002008,1001002615,448,2024-08-11 03:04:17,IMPS,Transaction
TXN0001680,1001001827,1001002300,1831,2024-04-26 16:19:30,IMPS,Transaction
TXN0001681,1001001182,1001001496,28667,2025-01-11 19:10:58,IMPS,Transaction
TXN0001682,1001002428,1001001729,35616,2025-03-02 08:18:55,NEFT,Transaction
TXN0001683,1001001346,1001001387,7930,2025-08-12 13:36:20,IMPS,Transaction
TXN0001684,1001001666,1001002814,698,2024-04-04 13:21:08,NEFT,Transaction
TXN0001685,1001001242,1001002301,7000,2025-05-03 12:59:44,IMPS,Transaction
TXN0001686,1001002013,1001001690,1623,2024-11-13 13:14:54,UPI,Transaction
TXN0001687,1001002629,1001001038,348,2024-06-05 10:37:52,RTGS,Transaction
TXN0001688,1001001217,1001002549,8392,2024-01-05 11:57:33,IMPS,Transaction
TXN0001689,1001001533,1001001612,16985,2024-04-25 23:17:10,NEFT,Transaction
TXN0001690,1001002553,1001001621,32443,2025-03-11 23:41:17,IMPS,Transaction
TXN0001691,1001001699,1001002671,19419,2023-09-05 14:40:45,UPI,Transaction
TXN0001692,1001001591,1001001114,17528,2024-09-08 08:11:57,IMPS,Transaction
TXN0001693,1001001883,1001001558,282,2024-10-08 12:44:00,IMPS,Transaction
TXN0001694,1001002453,1001002763,5994,2025-07-03 10:51:27,UPI,Transaction
TXN0001695,1001001417,1001002173,37779,2023-09-21 02:24:42,UPI,Transaction
TXN0001696,1001002852,1001002103,42017,2023-12-24 17:55:38,UPI,Transaction
TXN0001697,1001001949,1001002294,28307,2023-11-08 08:03:44,NEFT,Transaction
TXN0001698,1001002262,1001002169,11387,2024-06-07 04:12:00,IMPS,Transaction
TXN0001699,1001002437,1001001579,373,2024-07-29 16:38:36,IMPS,Transaction
TXN0001700,1001001864,1001001043,897,2025-04-07 18:52:32,UPI,Transaction
TXN0001701,1001001365,1001002073,520,2024-04-26 15:27:50,UPI,Transaction
TXN0001702,1001002510,1001002532,673,2025-07-29 14:57:14,NEFT,Transaction
TXN0001703,1001001677,1001002109,9053,2023-10-19 03:48:00,NEFT,Transaction
TXN0001704,1001002021,1001001540,617,2024-02-23 20:36:52,IMPS,Transaction
TXN0001705,1001001714,1001001417,37694,2025-04-27 00:28:29,IMPS,Transaction
TXN0001706,1001001187,1001001152,815,2023-10-07 09:00:57,RTGS,Transaction
TXN0001707,1001001383,1001002556,11412,2025-07-22 14:14:31,UPI,Transaction
TXN0001708,1001002490,1001002280,492,2024-12-09 11:57:32,UPI,Transaction
TXN0001709,1001002173,1001001870,7628,2024-08-08 18:27:35,NEFT,Transaction
TXN0001710,1001002488,1001001010,8284,2023-09-24 23:17:57,RTGS,Transaction
TXN0001711,1001001762,1001002735,7139,2025-04-11 15:59:24,IMPS,Transaction
TXN0001712,1001001237,1001002242,603,2024-12-06 15:29:04,NEFT,Transaction
TXN0001713,1001001974,1001001609,9613,2024-02-08 16:33:38,NEFT,Transaction
TXN0001714,1001001887,1001001453,4355,2025-04-17 14:41:20,UPI,Transaction
TXN0001715,1001001424,1001001134,312,2024-02-21 14:16:34,IMPS,Transaction
TXN0001716,1001002325,1001002508,2506,2024-07-24 09:09:43,UPI,Transaction
TXN0001717,1001002525,1001001199,3251,2025-03-08 03:45:59,IMPS,Transaction
TXN0001718,1001002495,1001001358,768,2024-08-27 01:47:31,NEFT,Transaction
TXN0001719,1001002436,1001002655,978,2024-01-23 18:54:55,IMPS,Transaction
TXN0001720,1001002841,1001001632,371,2024-04-07 04:31:41,RTGS,Transaction
TXN0001721,1001001150,1001002034,18627,2023-11-21 21:43:19,UPI,Transaction
TXN0001722,1001001220,1001001258,9760,2024-08-02 07:15:15,NEFT,Transaction
TXN0001723,1001002374,1001001249,1492,2025-05-25 06:47:12,UPI,Transaction
TXN0001724,1001001252,1001001573,4311,2024-06-10 05:03:43,UPI,Transaction
TXN0001725,1001001608,1001001718,7657,2023-10-08 09:56:35,RTGS,Transaction
TXN0001726,1001002285,1001002594,369,2025-03-17 21:35:39,UPI,Transaction
TXN0001727,1001002116,1001001042,529,2024-03-21 01:20:21,IMPS,Transaction
TXN0001728,1001001436,1001001758,14982,2023-12-20 20:24:20,RTGS,Transaction
TXN0001729,1001001026,1001002114,8853,2023-12-08 05:55:06,NEFT,Transaction
TXN0001730,1001001870,1001001429,43788,2025-07-31 15:09:30,IMPS,Transaction
TXN0001731,1001001053,1001002151,707,2024-08-27 09:38:19,RTGS,Transaction
TXN0001732,1001001110,1001001158,4241,2024-12-11 14:30:30,NEFT,Transaction
TXN0001733,1001001055,1001001820,31668,2024-12-03 19:48:35,NEFT,Transaction
TXN0001734,1001001336,1001001869,202,2025-06-15 11:24:37,RTGS,Transaction
TXN0001735,1001001425,1001001925,375,2024-10-10 14:24:08,RTGS,Transaction
TXN0001736,1001002591,1001001924,31075,2024-07-26 08:04:36,UPI,Transaction
TXN0001737,1001002023,1001001886,382,2025-03-20 04:47:21,RTGS,Transaction
TXN0001738,1001001186,1001001438,36779,2024-10-20 23:31:09,NEFT,Transaction
TXN0001739,1001002029,1001002197,6860,2024-02-26 07:32:53,IMPS,Transaction
TXN0001740,1001001780,1001001391,14164,2023-10-12 10:41:02,UPI,Transaction
TXN0001741,1001001175,1001002496,202,2025-05-23 08:19:28,NEFT,Transaction
TXN0001742,1001001393,1001001710,3265,2024-07-09 21:58:00,IMPS,Transaction
TXN0001743,1001001918,1001002300,224,2024-09-05 08:10:00,NEFT,Transaction
TXN0001744,1001001918,1001002850,474,2024-01-12 23:01:39,IMPS,Transaction
TXN0001745,1001001864,1001002843,40795,2025-01-12 00:50:23,UPI,Transaction
TXN0001746,1001002637,1001001884,5472,2024-03-01 15:48:12,NEFT,Transaction
TXN0001747,1001002572,1001002520,6301,2024-08-22 22:07:13,UPI,Transaction
TXN0001748,1001002109,1001002623,2207,2023-12-26 15:29:59,NEFT,Transaction
TXN0001749,1001002531,1001002356,501,2023-12-30 10:23:31,NEFT,Transaction
TXN0001750,1001002179,1001002432,273,2025-07-01 16:16:55,NEFT,Transaction
TXN0001751,1001001072,1001002568,1647,2024-03-30 15:45:59,UPI,Transaction
TXN0001752,1001001031,1001002247,5948,2023-12-04 16:30:59,NEFT,Transaction
TXN0001753,1001001287,1001001916,4222,2025-01-13 12:47:01,RTGS,Transaction
TXN0001754,1001002097,1001002413,6897,2024-06-11 04:41:56,UPI,Transaction
TXN0001755,1001002564,1001001577,9420,2024-07-14 01:36:17,NEFT,Transaction
TXN0001756,1001002484,1001001392,689,2023-11-18 22:11:38,IMPS,Transaction
TXN0001757,1001001690,1001001804,33480,2025-04-02 07:39:36,NEFT,Transaction
TXN0001758,1001002274,1001002522,978,2024-11-25 09:51:14,RTGS,Transaction
TXN0001759,1001001299,1001002308,3697,2024-01-26 01:15:37,NEFT,Transaction
TXN0001760,1001002704,1001002725,164,2025-05-18 15:36:06,RTGS,Transaction
TXN0001761,1001001502,1001002603,8367,2024-02-29 02:06:24,IMPS,Transaction
TXN0001762,1001002022,1001002088,615,2025-03-30 22:01:46,IMPS,Transaction
TXN0001763,1001001681,1001001819,3613,2024-05-19 11:40:29,NEFT,Transaction
TXN0001764,1001001384,1001001572,423,2024-07-27 10:00:20,UPI,Transaction
TXN0001765,1001002249,1001002500,401,2024-11-12 17:08:01,IMPS,Transaction
TXN0001766,1001001910,1001001711,7764,2024-11-08 09:35:18,UPI,Transaction
TXN0001767,1001002543,1001001462,352,2025-08-02 12:28:34,RTGS,Transaction
TXN0001768,1001001197,1001002134,437,2023-09-26 06:58:22,IMPS,Transaction
TXN0001769,1001002673,1001002093,4433,2024-09-03 05:11:16,UPI,Transaction
TXN0001770,1001002378,1001002330,872,2024-03-29 02:45:53,UPI,Transaction
TXN0001771,1001002695,1001001234,908,2025-04-10 09:30:09,NEFT,Transaction
TXN0001772,1001002510,1001001098,441,2024-06-06 14:27:14,IMPS,Transaction
TXN0001773,1001001432,1001001276,916,2024-11-26 23:38:48,IMPS,Transaction
TXN0001774,1001002373,1001002588,605,2023-11-11 02:57:10,NEFT,Transaction
TXN0001775,1001002311,1001001409,2393,2024-06-17 16:38:18,RTGS,Transaction
TXN0001776,1001001993,1001002776,1396,2023-12-08 03:44:38,NEFT,Transaction
TXN0001777,1001002479,1001002031,1036,2024-12-16 02:20:49,UPI,Transaction
TXN0001778,1001002260,1001002523,5389,2024-10-23 14:02:07,UPI,Transaction
TXN0001779,1001002217,1001002233,650,2024-06-14 00:23:39,UPI,Transaction
TXN0001780,1001001556,1001002305,258,2025-05-25 06:46:26,NEFT,Transaction
TXN0001781,1001002484,1001002371,43894,2025-03-11 10:40:49,NEFT,Transaction
TXN0001782,1001002193,1001002752,6290,2023-11-21 17:06:45,NEFT,Transaction
TXN0001783,1001002005,1001001898,5594,2024-10-17 11:59:52,RTGS,Transaction
TXN0001784,1001001523,1001002547,1955,2023-12-31 03:29:47,UPI,Transaction
TXN0001785,1001001216,1001002041,644,2024-06-13 09:26:37,UPI,Transaction
TXN0001786,1001001197,1001001241,5004,2025-04-21 09:28:02,RTGS,Transaction
TXN0001787,1001001186,1001002318,802,2025-07-17 03:34:29,NEFT,Transaction
TXN0001788,1001001836,1001002111,933,2025-03-03 15:44:37,RTGS,Transaction
TXN0001789,1001001711,1001002134,880,2025-03-15 15:29:01,RTGS,Transaction
TXN0001790,1001001336,1001002730,16839,2025-04-30 19:59:21,IMPS,Transaction
TXN0001791,1001002651,1001001878,24547,2024-02-05 01:37:22,UPI,Transaction
TXN0001792,1001002842,1001002247,475,2025-01-07 17:57:23,RTGS,Transaction
TXN0001793,1001001747,1001001329,385,2025-08-06 16:32:09,RTGS,Transaction
TXN0001794,1001002280,1001002661,3912,2024-03-06 15:53:20,RTGS,Transaction
TXN0001795,1001001194,1001001024,9147,2024-08-16 15:21:54,RTGS,Transaction
TXN0001796,1001001478,1001001517,715,2025-07-05 14:13:48,RTGS,Transaction
TXN0001797,1001002771,1001001415,8454,2024-05-06 07:29:33,NEFT,Transaction
TXN0001798,1001002059,1001001331,6582,2025-08-19 12:17:25,NEFT,Transaction
TXN0001799,1001001093,1001001646,9679,2023-10-27 18:19:01,NEFT,Transaction
TXN0001800,1001002272,1001002266,908,2024-01-14 05:48:47,RTGS,Transaction
TXN0001801,1001002656,1001002660,8747,2023-12-20 21:56:48,UPI,Transaction
TXN0001802,1001001408,1001002584,444,2024-10-27 12:02:42,RTGS,Transaction
TXN0001803,1001002858,1001001130,686,2023-11-28 18:19:48,UPI,Transaction
TXN0001804,1001001131,1001002034,28774,2025-02-14 21:11:55,RTGS,Transaction
TXN0001805,1001002099,1001002072,340,2025-02-05 08:56:20,RTGS,Transaction
TXN0001806,1001001273,1001002575,7620,2025-03-06 21:29:56,RTGS,Transaction
TXN0001807,1001001774,1001002526,2101,2024-02-13 05:23:16,NEFT,Transaction
TXN0001808,1001001566,1001002508,1342,2025-03-22 15:10:54,IMPS,Transaction
TXN0001809,1001002674,1001002733,578,2023-11-14 08:37:59,NEFT,Transaction
TXN0001810,1001001088,1001001793,841,2023-09-08 18:00:39,IMPS,Transaction
TXN0001811,1001002847,1001002354,795,2023-11-24 14:20:33,NEFT,Transaction
TXN0001812,1001001678,1001001388,3907,2024-12-31 07:58:20,UPI,Transaction
TXN0001813,1001001721,1001002736,468,2025-08-02 03:03:16,NEFT,Transaction
TXN0001814,1001002749,1001001808,975,2023-11-19 07:08:41,IMPS,Transaction
TXN0001815,1001001806,1001001673,26951,2025-02-26 15:57:22,IMPS,Transaction
TXN0001816,1001001102,1001002735,6220,2023-11-25 07:31:02,NEFT,Transaction
TXN0001817,1001002124,1001001057,939,2023-12-23 03:07:48,RTGS,Transaction
TXN0001818,1001001997,1001002499,1349,2023-12-18 00:08:10,UPI,Transaction
TXN0001819,1001001355,1001002716,4058,2024-08-28 02:57:23,NEFT,Transaction
TXN0001820,1001001103,1001002109,556,2024-02-16 21:36:57,UPI,Transaction
TXN0001821,1001001188,1001001535,7084,2024-07-25 11:13:19,IMPS,Transaction
TXN0001822,1001002549,1001001859,42521,2025-05-18 19:48:05,RTGS,Transaction
TXN0001823,1001002761,1001002319,4358,2025-03-24 23:03:45,IMPS,Transaction
TXN0001824,1001001597,1001001504,820,2025-02-07 09:27:36,RTGS,Transaction
TXN0001825,1001001296,1001002355,19133,2025-03-02 03:36:23,NEFT,Transaction
TXN0001826,1001002113,1001001929,18568,2023-09-27 18:39:41,IMPS,Transaction
TXN0001827,1001002517,1001001418,910,2024-12-14 03:24:56,IMPS,Transaction
TXN0001828,1001002090,1001002507,932,2025-04-12 12:26:24,IMPS,Transaction
TXN0001829,1001001705,1001002754,838,2025-05-02 21:07:47,IMPS,Transaction
TXN0001830,1001001102,1001001272,20936,2025-07-26 04:36:02,NEFT,Transaction
TXN0001831,1001002101,1001002282,9615,2023-10-09 00:35:21,RTGS,Transaction
TXN0001832,1001001948,1001001029,600,2024-12-07 22:38:03,UPI,Transaction
TXN0001833,1001002678,1001001940,8473,2024-02-23 21:27:15,IMPS,Transaction
TXN0001834,1001002621,1001002078,151,2024-05-28 17:39:42,IMPS,Transaction
TXN0001835,1001001254,1001001118,645,2023-12-23 15:49:27,NEFT,Transaction
TXN0001836,1001002275,1001002160,294,2023-09-03 16:06:34,RTGS,Transaction
TXN0001837,1001001226,1001001802,599,2024-06-15 11:44:02,IMPS,Transaction
TXN0001838,1001002272,1001001542,728,2025-02-21 02:56:17,RTGS,Transaction
TXN0001839,1001002817,1001001901,249,2025-04-05 10:53:43,UPI,Transaction
TXN0001840,1001001078,1001002233,764,2025-07-28 01:34:32,RTGS,Transaction
TXN0001841,1001001721,1001002059,543,2023-09-30 22:19:11,RTGS,Transaction
TXN0001842,1001001156,1001001434,983,2023-12-16 18:23:40,RTGS,Transaction
TXN0001843,1001001156,1001001632,362,2025-04-07 08:56:31,IMPS,Transaction
TXN0001844,1001002426,1001002115,2891,2023-12-16 03:23:06,RTGS,Transaction
TXN0001845,1001001497,1001001330,702,2024-05-24 07:05:35,IMPS,Transaction
TXN0001846,1001002289,1001001357,7381,2024-06-17 15:35:20,NEFT,Transaction
TXN0001847,1001001812,1001001045,23089,2024-12-20 02:53:16,UPI,Transaction
TXN0001848,1001002311,1001001203,764,2023-11-08 13:18:25,UPI,Transaction
TXN0001849,1001001159,1001002324,556,2024-04-26 00:59:54,RTGS,Transaction
TXN0001850,1001002581,1001001849,7055,2024-05-23 07:39:10,IMPS,Transaction
TXN0001851,1001001178,1001001055,42835,2025-06-03 18:38:39,NEFT,Transaction
TXN0001852,1001002053,1001002035,33843,2024-12-19 18:28:15,RTGS,Transaction
TXN0001853,1001002728,1001001528,1081,2024-06-22 19:51:28,IMPS,Transaction
TXN0001854,1001002292,1001002501,5205,2023-11-22 16:03:00,RTGS,Transaction
TXN0001855,1001002335,1001002358,783,2025-06-29 06:52:33,IMPS,Transaction
TXN0001856,1001001842,1001001181,34791,2024-10-19 23:49:44,UPI,Transaction
TXN0001857,1001001010,1001002051,5418,2025-01-17 01:34:45,NEFT,Transaction
TXN0001858,1001001448,1001002667,842,2023-09-18 14:19:14,RTGS,Transaction
TXN0001859,1001002127,1001001198,534,2023-12-10 19:43:14,IMPS,Transaction
TXN0001860,1001001303,1001002398,17966,2024-03-08 13:49:16,UPI,Transaction
TXN0001861,1001001547,1001001669,19759,2025-03-25 01:29:50,UPI,Transaction
TXN0001862,1001001335,1001002051,7256,2024-05-01 09:27:01,UPI,Transaction
TXN0001863,1001001293,1001001763,42581,2024-12-21 16:43:44,IMPS,Transaction
TXN0001864,1001002429,1001001704,23800,2023-12-09 04:17:25,RTGS,Transaction
TXN0001865,1001001661,1001001593,934,2023-09-05 07:57:57,NEFT,Transaction
TXN0001866,1001001572,1001002748,22447,2025-02-13 04:04:48,RTGS,Transaction
TXN0001867,1001002419,1001002021,5439,2024-03-07 04:08:07,NEFT,Transaction
TXN0001868,1001001630,1001001628,20085,2023-09-28 17:14:15,IMPS,Transaction
TXN0001869,1001001130,1001001664,939,2024-12-29 17:11:54,NEFT,Transaction
TXN0001870,1001002241,1001001433,35418,2024-11-17 03:34:04,NEFT,Transaction
TXN0001871,1001001373,1001001908,4955,2023-12-06 19:38:04,IMPS,Transaction
TXN0001872,1001002120,1001001579,24519,2023-11-24 04:02:23,RTGS,Transaction
TXN0001873,1001002456,1001001368,1727,2024-09-24 22:58:41,RTGS,Transaction
TXN0001874,1001001190,1001001975,248,2025-05-29 04:43:47,UPI,Transaction
TXN0001875,1001002618,1001002806,8911,2023-12-23 17:03:40,UPI,Transaction
TXN0001876,1001001001,1001002507,876,2025-06-10 20:44:20,IMPS,Transaction
TXN0001877,1001001597,1001002837,1380,2024-05-04 04:46:53,RTGS,Transaction
TXN0001878,1001002853,1001002320,547,2024-07-22 12:35:16,UPI,Transaction
TXN0001879,1001001553,1001001176,3391,2024-11-29 18:49:41,RTGS,Transaction
TXN0001880,1001001739,1001002325,4265,2025-01-01 20:35:08,UPI,Transaction
TXN0001881,1001001847,1001002624,744,2024-02-07 23:36:27,RTGS,Transaction
TXN0001882,1001002419,1001002124,9331,2024-06-03 02:35:12,NEFT,Transaction
TXN0001883,1001001875,1001001168,6639,2024-02-19 22:16:50,IMPS,Transaction
TXN0001884,1001002455,1001001315,25142,2025-02-15 17:06:36,IMPS,Transaction
TXN0001885,1001002631,1001002332,5784,2023-11-26 06:55:24,UPI,Transaction
TXN0001886,1001001850,1001001511,315,2025-08-09 09:20:36,RTGS,Transaction
TXN0001887,1001002117,1001001292,3223,2025-04-05 10:51:29,UPI,Transaction
TXN0001888,1001001155,1001002749,213,2024-12-19 16:24:56,RTGS,Transaction
TXN0001889,1001001678,1001001221,26799,2025-05-25 08:40:16,NEFT,Transaction
TXN0001890,1001002371,1001002088,1885,2024-09-08 18:09:07,UPI,Transaction
TXN0001891,1001002437,1001001445,530,2024-04-08 22:12:57,IMPS,Transaction
TXN0001892,1001001473,1001001784,5501,2023-12-07 11:19:42,NEFT,Transaction
TXN0001893,1001001320,1001002273,101,2025-01-10 08:20:21,NEFT,Transaction
TXN0001894,1001002497,1001001343,464,2025-01-21 22:20:24,RTGS,Transaction
TXN0001895,1001001987,1001001591,554,2024-11-19 19:49:16,IMPS,Transaction
TXN0001896,1001002187,1001001656,5752,2023-10-26 03:10:00,IMPS,Transaction
TXN0001897,1001001878,1001002064,795,2025-05-07 09:02:20,UPI,Transaction
TXN0001898,1001002220,1001002625,7815,2025-07-02 17:16:47,NEFT,Transaction
TXN0001899,1001001025,1001001928,515,2024-11-05 01:38:47,NEFT,Transaction
TXN0001900,1001002841,1001001560,905,2024-06-16 02:46:48,NEFT,Transaction
TXN0001901,1001001467,1001001636,33443,2023-12-28 19:54:07,NEFT,Transaction
TXN0001902,1001002014,1001002164,973,2024-11-17 05:17:24,IMPS,Transaction
TXN0001903,1001001917,1001002646,997,2025-04-27 15:15:47,RTGS,Transaction
TXN0001904,1001002686,1001002265,530,2025-08-14 07:05:46,NEFT,Transaction
TXN0001905,1001002678,1001002614,1996,2024-12-03 02:05:56,RTGS,Transaction
TXN0001906,1001001405,1001001387,908,2024-02-29 15:33:28,RTGS,Transaction
TXN0001907,1001001487,1001002572,3814,2025-06-11 17:04:23,NEFT,Transaction
TXN0001908,1001002692,1001001342,487,2024-04-26 22:55:14,RTGS,Transaction
TXN0001909,1001001074,1001002686,9387,2025-01-15 04:57:27,RTGS,Transaction
TXN0001910,1001002758,1001001154,40571,2024-12-26 10:51:18,IMPS,Transaction
TXN0001911,1001001737,1001001531,922,2025-03-27 19:40:51,NEFT,Transaction
TXN0001912,1001001175,1001001010,9601,2023-12-19 05:11:00,UPI,Transaction
TXN0001913,1001002591,1001001718,901,2025-06-08 03:44:20,UPI,Transaction
TXN0001914,1001002675,1001002428,6537,2025-05-17 16:21:14,IMPS,Transaction
TXN0001915,1001002469,1001002261,6504,2025-01-16 02:29:02,NEFT,Transaction
TXN0001916,1001002824,1001001563,44527,2024-12-12 04:36:02,NEFT,Transaction
TXN0001917,1001001666,1001002354,248,2024-02-25 04:57:05,IMPS,Transaction
TXN0001918,1001002331,1001001619,7732,2025-05-11 18:04:44,IMPS,Transaction
TXN0001919,1001002070,1001002863,6530,2025-08-23 11:14:36,IMPS,Transaction
TXN0001920,1001001559,1001002258,1885,2024-07-11 11:03:27,UPI,Transaction
TXN0001921,1001001244,1001002421,641,2025-01-03 16:22:21,NEFT,Transaction
TXN0001922,1001002245,1001001756,12131,2024-03-12 03:10:40,RTGS,Transaction
TXN0001923,1001001570,1001002336,11297,2025-02-19 03:29:59,IMPS,Transaction
TXN0001924,1001001681,1001002490,325,2024-08-09 02:25:19,NEFT,Transaction
TXN0001925,1001002024,1001001917,9059,2024-08-08 14:28:29,RTGS,Transaction
TXN0001926,1001002618,1001002177,6795,2024-08-10 21:39:22,UPI,Transaction
TXN0001927,1001002292,1001002461,6407,2025-06-20 17:08:56,NEFT,Transaction
TXN0001928,1001002203,1001002201,3857,2024-11-20 13:30:36,RTGS,Transaction
TXN0001929,1001001187,1001001281,6201,2025-08-05 05:17:43,RTGS,Transaction
TXN0001930,1001001162,1001002665,152,2024-03-21 01:34:15,IMPS,Transaction
TXN0001931,1001001222,1001001299,822,2025-02-21 03:51:03,UPI,Transaction
TXN0001932,1001002737,1001001910,6864,2023-10-18 16:41:40,UPI,Transaction
TXN0001933,1001001883,1001002786,317,2025-02-16 01:20:29,RTGS,Transaction
TXN0001934,1001002238,1001001453,4763,2024-10-08 06:51:30,IMPS,Transaction
TXN0001935,1001002342,1001001185,31132,2025-02-03 04:32:40,UPI,Transaction
